id,model_name,model_sha,model_precision,model_type,model_weight_type,model_architecture,model_average_score,model_has_chat_template,evaluations_ifeval_name,evaluations_ifeval_value,evaluations_ifeval_normalized_score,evaluations_bbh_name,evaluations_bbh_value,evaluations_bbh_normalized_score,evaluations_math_name,evaluations_math_value,evaluations_math_normalized_score,evaluations_gpqa_name,evaluations_gpqa_value,evaluations_gpqa_normalized_score,evaluations_musr_name,evaluations_musr_value,evaluations_musr_normalized_score,evaluations_mmlu_pro_name,evaluations_mmlu_pro_value,evaluations_mmlu_pro_normalized_score,features_is_not_available_on_hub,features_is_merged,features_is_moe,features_is_flagged,features_is_official_provider,metadata_upload_date,metadata_submission_date,metadata_generation,metadata_base_model,metadata_hub_license,metadata_hub_hearts,metadata_params_billions,metadata_co2_cost
AELLM/gemma-2-lyco-infinity-9b_bfloat16_2941a682fcbcfea3f1485c9e0691cc1d9edc742e_True,AELLM/gemma-2-lyco-infinity-9b,2941a682fcbcfea3f1485c9e0691cc1d9edc742e,bfloat16,chatmodels,Original,Gemma2ForCausalLM,27.2049369394011,TRUE,IFEval,0.731647583966099,73.1647583966099,BBH,0.58395348710237,39.7875388267474,MATH Level 5,0,0,GPQA,0.328020134228188,10.4026845637584,MUSR,0.400635416666667,8.91276041666667,MMLU-PRO,0.378656914893617,30.9618794326241,FALSE,FALSE,FALSE,FALSE,FALSE,2024-10-09,2024-10-09,1,AELLM/gemma-2-lyco-infinity-9b (Merge),"",0,10.159,2.97852006728278
AGI-0/Art-v0-3B_bfloat16_7a55f84e91334c5732b516c35432bf59c7001525_True,AGI-0/Art-v0-3B,7a55f84e91334c5732b516c35432bf59c7001525,bfloat16,fine-tunedondomain-specificdatasets,Original,Qwen2ForCausalLM,9.91663698600244,TRUE,IFEval,0.319238509377341,31.9238509377341,BBH,0.340095948301382,8.02977691228698,MATH Level 5,0.113293051359517,11.3293051359517,GPQA,0.259228187919463,1.23042505592841,MUSR,0.376822916666667,5.00286458333333,MMLU-PRO,0.117852393617021,1.98359929078014,TRUE,FALSE,FALSE,FALSE,FALSE,2024-12-30,2025-01-19,0,AGI-0/Art-v0-3B,other,10,3.086,1.56251694123365
AGI-0/Artificium-llama3.1-8B-001_float16_6bf3dcca3b75a06a4e04e5f944e709cccf4673fd_True,AGI-0/Artificium-llama3.1-8B-001,6bf3dcca3b75a06a4e04e5f944e709cccf4673fd,float16,fine-tunedondomain-specificdatasets,Original,LlamaForCausalLM,19.0638219529364,TRUE,IFEval,0.524768724761411,52.4768724761411,BBH,0.425621502259236,19.3488980732397,MATH Level 5,0.110271903323263,11.0271903323263,GPQA,0.265939597315436,2.12527964205817,MUSR,0.379458333333333,5.165625,MMLU-PRO,0.318151595744681,24.2390661938534,FALSE,FALSE,FALSE,FALSE,FALSE,"",2024-09-08,0,Removed,"",0,8.03,1.86032650369272
AGI-0/smartllama3.1-8B-001_float16_974d5ee685f1be003a1d8d08e907fe672d225035_False,AGI-0/smartllama3.1-8B-001,974d5ee685f1be003a1d8d08e907fe672d225035,float16,fine-tunedondomain-specificdatasets,Original,LlamaForCausalLM,20.2357303253963,FALSE,IFEval,0.351786592906821,35.1786592906821,BBH,0.467017875108682,24.8577369132814,MATH Level 5,0.118580060422961,11.8580060422961,GPQA,0.306208053691275,7.49440715883669,MUSR,0.438645833333333,14.3973958333333,MMLU-PRO,0.348653590425532,27.628176713948,FALSE,FALSE,FALSE,FALSE,FALSE,"",2024-11-25,0,Removed,"",0,8.03,0.718834247509005
AI-MO/NuminaMath-7B-CoT_bfloat16_ff7e3044218efe64128bd9c21f9ec66c3de04324_True,AI-MO/NuminaMath-7B-CoT,ff7e3044218efe64128bd9c21f9ec66c3de04324,bfloat16,fine-tunedondomain-specificdatasets,Original,LlamaForCausalLM,13.0973091817693,TRUE,IFEval,0.268854417390302,26.8854417390302,BBH,0.431419349586001,19.1523642820903,MATH Level 5,0.088368580060423,8.8368580060423,GPQA,0.265939597315436,2.12527964205817,MUSR,0.33034375,0.826302083333333,MMLU-PRO,0.286818484042553,20.7576093380615,TRUE,FALSE,FALSE,FALSE,FALSE,2024-07-15,2024-09-10,1,deepseek-ai/deepseek-math-7b-base,apache-2.0,19,6.91,0.745988957719221
AI-MO/NuminaMath-7B-TIR_bfloat16_c6e394cc0579423c9cde6df6cc192c07dae73388_False,AI-MO/NuminaMath-7B-TIR,c6e394cc0579423c9cde6df6cc192c07dae73388,bfloat16,fine-tunedondomain-specificdatasets,Original,LlamaForCausalLM,11.8157231814413,FALSE,IFEval,0.275624232591745,27.5624232591746,BBH,0.414369133758979,16.8735472579587,MATH Level 5,0.0188821752265861,1.88821752265861,GPQA,0.258389261744966,1.11856823266219,MUSR,0.350927083333333,4.19921875,MMLU-PRO,0.273271276595745,19.2523640661939,TRUE,FALSE,FALSE,FALSE,FALSE,2024-07-04,2024-07-11,1,deepseek-ai/deepseek-math-7b-base,apache-2.0,335,6.91,1.07410978749413
AI-Sweden-Models/Llama-3-8B-instruct_bfloat16_4e1c955228bdb4d69c1c4560e8d5872312a8f033_True,AI-Sweden-Models/Llama-3-8B-instruct,4e1c955228bdb4d69c1c4560e8d5872312a8f033,bfloat16,fine-tunedondomain-specificdatasets,Original,LlamaForCausalLM,13.7772044149452,TRUE,IFEval,0.240128414828211,24.0128414828211,BBH,0.41734601545153,18.3880956150275,MATH Level 5,0.00453172205438067,0.453172205438067,GPQA,0.265939597315436,2.12527964205817,MUSR,0.47709375,19.93671875,MMLU-PRO,0.259724069148936,17.7471187943262,TRUE,FALSE,FALSE,FALSE,FALSE,2024-06-01,2024-06-27,2,meta-llama/Meta-Llama-3-8B,llama3,10,8.03,1.16611088086752
AI-Sweden-Models/gpt-sw3-40b_float16_1af27994df1287a7fac1b10d60e40ca43a22a385_False,AI-Sweden-Models/gpt-sw3-40b,1af27994df1287a7fac1b10d60e40ca43a22a385,float16,pretrained,Original,GPT2LMHeadModel,4.73443320029372,FALSE,IFEval,0.147029880716499,14.7029880716499,BBH,0.326774470295765,6.89493405079658,MATH Level 5,0.00906344410876133,0.906344410876133,GPQA,0.23489932885906,0,MUSR,0.363239583333333,2.83828125,MMLU-PRO,0.127576462765957,3.06405141843972,TRUE,FALSE,FALSE,FALSE,FALSE,2023-02-22,2024-06-26,0,AI-Sweden-Models/gpt-sw3-40b,other,10,39.927,2.95981936505708
AIDC-AI/Marco-o1_float16_5e4deeeb286b7a2e35a6d16989e64df860f7f4e5_True,AIDC-AI/Marco-o1,5e4deeeb286b7a2e35a6d16989e64df860f7f4e5,float16,chatmodels,Original,Qwen2ForCausalLM,23.170441795344,TRUE,IFEval,0.477083028586373,47.7083028586373,BBH,0.536436269639875,34.8425449865598,MATH Level 5,0.106495468277946,10.6495468277946,GPQA,0.259228187919463,1.23042505592841,MUSR,0.41384375,9.96380208333333,MMLU-PRO,0.411652260638298,34.6280289598109,TRUE,FALSE,FALSE,FALSE,FALSE,2024-11-13,2025-01-31,0,AIDC-AI/Marco-o1,apache-2.0,705,7.616,0.786435287225778
Aashraf995/Creative-7B-nerd_bfloat16_fc24bca48549ef8e39cbee5a438e5a16e25e4afa_False,Aashraf995/Creative-7B-nerd,fc24bca48549ef8e39cbee5a438e5a16e25e4afa,bfloat16,basemergesandmoerges,Original,Qwen2ForCausalLM,29.4620797264411,FALSE,IFEval,0.472187130148007,47.2187130148007,BBH,0.56067855656402,37.0801538173552,MATH Level 5,0.285498489425982,28.5498489425982,GPQA,0.326342281879195,10.1789709172259,MUSR,0.451541666666667,14.9427083333333,MMLU-PRO,0.44921875,38.8020833333333,TRUE,TRUE,FALSE,FALSE,FALSE,2024-12-13,2024-12-13,1,Aashraf995/Creative-7B-nerd (Merge),apache-2.0,2,7.616,0.648867000524312
Aashraf995/Gemma-Evo-10B_float16_5ec9c5763ca6662dd897cd292e08014ec10b0d74_False,Aashraf995/Gemma-Evo-10B,5ec9c5763ca6662dd897cd292e08014ec10b0d74,float16,basemergesandmoerges,Original,Gemma2ForCausalLM,33.9612719463772,FALSE,IFEval,0.733221186451948,73.3221186451948,BBH,0.604435289755288,43.4245593686719,MATH Level 5,0.200906344410876,20.0906344410876,GPQA,0.354026845637584,13.8702460850112,MUSR,0.459479166666667,16.6682291666667,MMLU-PRO,0.427526595744681,36.3918439716312,TRUE,TRUE,FALSE,FALSE,FALSE,2024-12-13,2024-12-13,1,Aashraf995/Gemma-Evo-10B (Merge),apache-2.0,4,10.159,2.29801571840795
Aashraf995/Qwen-Evo-7B_bfloat16_641aac3f105805414efe0a55b18736dce73da0a0_False,Aashraf995/Qwen-Evo-7B,641aac3f105805414efe0a55b18736dce73da0a0,bfloat16,basemergesandmoerges,Original,Qwen2ForCausalLM,30.0358843631694,FALSE,IFEval,0.475734384765755,47.5734384765755,BBH,0.570936153859028,38.5853269905061,MATH Level 5,0.299848942598187,29.9848942598187,GPQA,0.325503355704698,10.0671140939597,MUSR,0.454145833333333,15.5348958333333,MMLU-PRO,0.446226728723404,38.4696365248227,TRUE,TRUE,FALSE,FALSE,FALSE,2024-12-13,2024-12-13,1,Aashraf995/Qwen-Evo-7B (Merge),apache-2.0,2,7.616,0.634007609969498
Aashraf995/QwenStock-14B_float16_b91871dcd31fe2e445c233a449d021b47ebfe1fb_False,Aashraf995/QwenStock-14B,b91871dcd31fe2e445c233a449d021b47ebfe1fb,float16,basemergesandmoerges,Original,Qwen2ForCausalLM,36.7397897181765,FALSE,IFEval,0.500863265025687,50.0863265025688,BBH,0.655013034810801,50.4338987071688,MATH Level 5,0.333836858006042,33.3836858006042,GPQA,0.389261744966443,18.5682326621924,MUSR,0.479260416666667,19.27421875,MMLU-PRO,0.538231382978723,48.6923758865248,TRUE,TRUE,FALSE,FALSE,FALSE,2024-12-13,2024-12-13,1,Aashraf995/QwenStock-14B (Merge),apache-2.0,1,14.766,1.87494565293633
AbacusResearch/Jallabi-34B_float16_f65696da4ed82c9a20e94b200d9dccffa07af682_False,AbacusResearch/Jallabi-34B,f65696da4ed82c9a20e94b200d9dccffa07af682,float16,basemergesandmoerges,Original,LlamaForCausalLM,25.9720839348152,FALSE,IFEval,0.352860410377798,35.2860410377798,BBH,0.602338060319627,43.6157649871951,MATH Level 5,0.0392749244712991,3.92749244712991,GPQA,0.338926174496644,11.8568232662192,MUSR,0.482177083333333,20.2388020833333,MMLU-PRO,0.468168218085106,40.907579787234,TRUE,FALSE,FALSE,FALSE,FALSE,2024-03-01,2024-06-27,0,AbacusResearch/Jallabi-34B,apache-2.0,2,34.389,3.28649233978473
Ahdoot/StructuredThinker-v0.3-MoreStructure_float16_05762859c0efcd44e7aa0043868de67208cde7ff_False,Ahdoot/StructuredThinker-v0.3-MoreStructure,05762859c0efcd44e7aa0043868de67208cde7ff,float16,basemergesandmoerges,Original,Qwen2ForCausalLM,22.9925615075241,FALSE,IFEval,0.419280841500552,41.9280841500552,BBH,0.48376906494894,27.2585417778024,MATH Level 5,0.234894259818731,23.4894259818731,GPQA,0.296979865771812,6.26398210290828,MUSR,0.415822916666667,10.0111979166667,MMLU-PRO,0.361037234042553,29.0041371158392,FALSE,FALSE,FALSE,FALSE,FALSE,2024-12-31,2025-01-01,1,Ahdoot/StructuredThinker-v0.3-MoreStructure (Merge),"",0,3.397,0.744940649815266
Ahdoot/Test_StealthThinker_float16_475333d513a2779ff839ceb003e626681569ac1c_False,Ahdoot/Test_StealthThinker,475333d513a2779ff839ceb003e626681569ac1c,float16,fine-tunedondomain-specificdatasets,Original,Qwen2ForCausalLM,21.5151704426629,FALSE,IFEval,0.422003617069376,42.2003617069376,BBH,0.464663981346663,25.3665717490831,MATH Level 5,0.145770392749245,14.5770392749245,GPQA,0.296140939597315,6.15212527964205,MUSR,0.428041666666667,11.9385416666667,MMLU-PRO,0.359707446808511,28.8563829787234,TRUE,FALSE,FALSE,FALSE,FALSE,2025-01-04,2025-01-05,1,Ahdoot/Test_StealthThinker (Merge),mit,0,3.086,0.798802361496766
Alepach/notHumpback-M0_bfloat16_e4db4662cb3978bf14843eef4ff2897767dc96b3_True,Alepach/notHumpback-M0,e4db4662cb3978bf14843eef4ff2897767dc96b3,bfloat16,chatmodels,Original,LlamaForCausalLM,5.07427951378951,TRUE,IFEval,0.235007557724615,23.5007557724615,BBH,0.278492878791994,1.27736036838978,MATH Level 5,0.0151057401812689,1.51057401812689,GPQA,0.249161073825503,0,MUSR,0.355239583333333,2.83828125,MMLU-PRO,0.11186835106383,1.31870567375887,TRUE,FALSE,FALSE,FALSE,FALSE,2024-12-29,2025-01-17,1,meta-llama/Llama-3.2-3B,apache-2.0,0,3.213,2.91572231517938
Alepach/notHumpback-M1_bfloat16_5fd575e6f460b6dc9aea53f1b738a1fdf54a2151_True,Alepach/notHumpback-M1,5fd575e6f460b6dc9aea53f1b738a1fdf54a2151,bfloat16,chatmodels,Original,LlamaForCausalLM,4.60306425216644,TRUE,IFEval,0.22069442412798,22.069442412798,BBH,0.288247201299818,1.92294609456539,MATH Level 5,0.00528700906344411,0.528700906344411,GPQA,0.23741610738255,0,MUSR,0.342,2.08333333333333,MMLU-PRO,0.109125664893617,1.01396276595745,TRUE,FALSE,FALSE,FALSE,FALSE,2024-12-31,2025-01-17,1,meta-llama/Llama-3.2-3B,apache-2.0,1,3.213,2.98822323972588
Alepach/notHumpback-M1-v2_bfloat16_7fc79144d17da44c736f6f4a0ea32b8c9152718a_True,Alepach/notHumpback-M1-v2,7fc79144d17da44c736f6f4a0ea32b8c9152718a,bfloat16,chatmodels,Original,LlamaForCausalLM,5.04307922808481,TRUE,IFEval,0.227713577751477,22.7713577751477,BBH,0.277564039840683,1.26767082590612,MATH Level 5,0.0120845921450151,1.20845921450151,GPQA,0.26006711409396,1.34228187919463,MUSR,0.347333333333333,2.35,MMLU-PRO,0.11186835106383,1.31870567375887,FALSE,FALSE,FALSE,FALSE,FALSE,"",2025-01-19,0,Removed,"",0,3.213,0.585268273021741
Alibaba-NLP/gte-Qwen2-7B-instruct_bfloat16_e26182b2122f4435e8b3ebecbf363990f409b45b_True,Alibaba-NLP/gte-Qwen2-7B-instruct,e26182b2122f4435e8b3ebecbf363990f409b45b,bfloat16,fine-tunedondomain-specificdatasets,Original,Qwen2ForCausalLM,13.4061800867193,TRUE,IFEval,0.225540454881936,22.5540454881936,BBH,0.449514499081847,21.9254824856624,MATH Level 5,0.0385196374622357,3.85196374622357,GPQA,0.24496644295302,0,MUSR,0.355854166666667,6.31510416666667,MMLU-PRO,0.332114361702128,25.7904846335697,TRUE,FALSE,FALSE,FALSE,FALSE,2024-06-15,2024-08-05,0,Alibaba-NLP/gte-Qwen2-7B-instruct,apache-2.0,260,7.613,2.17211334857993
Alsebay/Qwen2.5-7B-test-novelist_float16_89f34e5e67378dc38ce0da19d347ea26c23fbca5_False,Alsebay/Qwen2.5-7B-test-novelist,89f34e5e67378dc38ce0da19d347ea26c23fbca5,float16,fine-tunedondomain-specificdatasets,Original,Qwen2ForCausalLM,25.9392136516748,FALSE,IFEval,0.535160042021835,53.5160042021835,BBH,0.515121518446605,30.417500036353,MATH Level 5,0.160876132930514,16.0876132930514,GPQA,0.291107382550336,5.48098434004475,MUSR,0.474885416666667,18.2940104166667,MMLU-PRO,0.386552526595745,31.8391696217494,TRUE,FALSE,FALSE,FALSE,FALSE,2024-12-12,2024-12-12,3,Qwen/Qwen2.5-7B,apache-2.0,1,7.616,0.667192826185036
ArliAI/ArliAI-RPMax-12B-v1.1_bfloat16_645db1cf8ad952eb57854a133e8e15303b898b04_True,ArliAI/ArliAI-RPMax-12B-v1.1,645db1cf8ad952eb57854a133e8e15303b898b04,bfloat16,fine-tunedondomain-specificdatasets,Original,MistralForCausalLM,20.8126943934558,TRUE,IFEval,0.534885215672194,53.4885215672194,BBH,0.475181760840119,24.8090633179328,MATH Level 5,0.102719033232628,10.2719033232628,GPQA,0.281879194630873,4.25055928411633,MUSR,0.36184375,5.56380208333334,MMLU-PRO,0.33843085106383,26.49231678487,TRUE,FALSE,FALSE,FALSE,FALSE,2024-08-31,2024-09-05,0,ArliAI/ArliAI-RPMax-12B-v1.1,apache-2.0,44,12.248,1.83340230532795
ArliAI/Llama-3.1-8B-ArliAI-RPMax-v1.1_bfloat16_540bd352e59c63900af91b95a932b33aaee70c76_True,ArliAI/Llama-3.1-8B-ArliAI-RPMax-v1.1,540bd352e59c63900af91b95a932b33aaee70c76,bfloat16,fine-tunedondomain-specificdatasets,Original,LlamaForCausalLM,23.9169670346878,TRUE,IFEval,0.635901629897561,63.5901629897561,BBH,0.501561345603908,28.7870140994428,MATH Level 5,0.129909365558912,12.9909365558912,GPQA,0.283557046979866,4.47427293064877,MUSR,0.3576875,5.3109375,MMLU-PRO,0.355136303191489,28.3484781323877,TRUE,FALSE,FALSE,FALSE,FALSE,2024-08-23,2024-09-19,0,ArliAI/Llama-3.1-8B-ArliAI-RPMax-v1.1,llama3,29,8.03,0.892744758538456
Arthur-LAGACHERIE/Precis-1B-Instruct_float16_c3916b69283eb7424aa4df62deeeafbd81883521_True,Arthur-LAGACHERIE/Precis-1B-Instruct,c3916b69283eb7424aa4df62deeeafbd81883521,float16,fine-tunedondomain-specificdatasets,Original,LlamaForCausalLM,8.79835849515732,TRUE,IFEval,0.367073808605611,36.7073808605611,BBH,0.322361451068737,6.06909792285563,MATH Level 5,0.000755287009063444,0.0755287009063444,GPQA,0.265939597315436,2.12527964205817,MUSR,0.343552083333333,3.07734375,MMLU-PRO,0.142619680851064,4.73552009456265,TRUE,FALSE,FALSE,FALSE,FALSE,2025-01-19,2025-01-19,1,Arthur-LAGACHERIE/Precis-1B-Instruct (Merge),llama3.2,0,1.236,0.396171834048239
Artples/L-MChat-7b_bfloat16_e10137f5cbfc1b73068d6473e4a87241cca0b3f4_True,Artples/L-MChat-7b,e10137f5cbfc1b73068d6473e4a87241cca0b3f4,bfloat16,basemergesandmoerges,Original,MistralForCausalLM,21.2259053274249,TRUE,IFEval,0.529664623199777,52.9664623199777,BBH,0.460033016746794,24.2015573888133,MATH Level 5,0.0913897280966767,9.13897280966767,GPQA,0.305369127516779,7.38255033557047,MUSR,0.402864583333333,8.12473958333333,MMLU-PRO,0.329870345744681,25.5411495271868,TRUE,TRUE,FALSE,FALSE,FALSE,2024-04-02,2024-07-07,1,Artples/L-MChat-7b (Merge),apache-2.0,2,7.242,0.592226185702351
Artples/L-MChat-Small_bfloat16_52484c277f6062c12dc6d6b6397ee0d0c21b0126_True,Artples/L-MChat-Small,52484c277f6062c12dc6d6b6397ee0d0c21b0126,bfloat16,basemergesandmoerges,Original,PhiForCausalLM,14.8914488285507,TRUE,IFEval,0.328705612220021,32.8705612220021,BBH,0.482256276652573,26.8565155000314,MATH Level 5,0.0173716012084592,1.73716012084592,GPQA,0.26761744966443,2.3489932885906,MUSR,0.36959375,9.26588541666666,MMLU-PRO,0.246426196808511,16.2695774231678,TRUE,TRUE,FALSE,FALSE,FALSE,2024-04-11,2024-07-07,1,Artples/L-MChat-Small (Merge),mit,1,2.78,0.465510595183882
Aryanne/SHBA_bfloat16_66d0feb9f54c375520fa6342f3d8f7e2be707101_True,Aryanne/SHBA,66d0feb9f54c375520fa6342f3d8f7e2be707101,bfloat16,basemergesandmoerges,Original,LlamaForCausalLM,29.7748432971078,TRUE,IFEval,0.78165600606391,78.1656006063911,BBH,0.523317483703572,32.4777026529117,MATH Level 5,0.173716012084592,17.3716012084592,GPQA,0.305369127516779,7.38255033557047,MUSR,0.416135416666667,11.1169270833333,MMLU-PRO,0.38921210106383,32.1346778959811,FALSE,FALSE,FALSE,FALSE,FALSE,2025-01-05,2025-01-11,1,Aryanne/SHBA (Merge),"",0,8.03,0.765043338533586
Aryanne/SuperHeart_bfloat16_02b5050d7e600ce3db81a19638f6043c895d60cf_False,Aryanne/SuperHeart,02b5050d7e600ce3db81a19638f6043c895d60cf,bfloat16,basemergesandmoerges,Original,LlamaForCausalLM,25.2676725959692,FALSE,IFEval,0.519223438254941,51.9223438254941,BBH,0.521537504626433,31.8935542126593,MATH Level 5,0.138972809667674,13.8972809667674,GPQA,0.301174496644295,6.82326621923937,MUSR,0.443572916666667,14.71328125,MMLU-PRO,0.391206781914894,32.3563091016548,TRUE,TRUE,FALSE,FALSE,FALSE,2024-09-23,2024-09-23,1,Aryanne/SuperHeart (Merge),llama3.1,1,8.03,0.903959276823669
AtAndDev/Qwen2.5-1.5B-continuous-learnt_float16_01c0981db9cf0f146fe050065f17343af75a8aa6_True,AtAndDev/Qwen2.5-1.5B-continuous-learnt,01c0981db9cf0f146fe050065f17343af75a8aa6,float16,fine-tunedondomain-specificdatasets,Original,Qwen2ForCausalLM,16.5185242392142,TRUE,IFEval,0.460521416508198,46.0521416508198,BBH,0.425774708579333,19.5376659973601,MATH Level 5,0.074773413897281,7.4773413897281,GPQA,0.265939597315436,2.12527964205817,MUSR,0.363645833333333,3.7890625,MMLU-PRO,0.281166888297872,20.1296542553192,FALSE,FALSE,FALSE,FALSE,FALSE,"",2024-10-13,0,Removed,"",0,1.544,0.673034773667099
AtAndDev/Qwen2.5-1.5B-continuous-learnt_bfloat16_01c0981db9cf0f146fe050065f17343af75a8aa6_True,AtAndDev/Qwen2.5-1.5B-continuous-learnt,01c0981db9cf0f146fe050065f17343af75a8aa6,bfloat16,chatmodels,Original,Qwen2ForCausalLM,16.4513303114057,TRUE,IFEval,0.451054313665519,45.1054313665519,BBH,0.427469849926622,19.7664088040787,MATH Level 5,0.0853474320241692,8.53474320241692,GPQA,0.27013422818792,2.68456375838927,MUSR,0.36228125,2.55182291666667,MMLU-PRO,0.280585106382979,20.065011820331,FALSE,FALSE,FALSE,FALSE,FALSE,"",2024-10-18,0,Removed,"",0,1.544,0.688584605798391
AuraIndustries/Aura-4B_bfloat16_808d578b460382ddc90f8828a4dcd1c58deb7045_True,AuraIndustries/Aura-4B,808d578b460382ddc90f8828a4dcd1c58deb7045,bfloat16,chatmodels,Original,LlamaForCausalLM,16.076068486664,TRUE,IFEval,0.381562033183065,38.1562033183065,BBH,0.449040946500195,22.6408567277406,MATH Level 5,0.0430513595166163,4.30513595166163,GPQA,0.287751677852349,5.03355704697987,MUSR,0.39384375,7.36380208333334,MMLU-PRO,0.27061170212766,18.9568557919622,TRUE,FALSE,FALSE,FALSE,FALSE,2024-12-12,2024-12-13,1,AuraIndustries/Aura-4B (Merge),apache-2.0,10,4.513,0.579991709890884
AuraIndustries/Aura-8B_bfloat16_d7f840c57c89fd655690a8371ce8f5c82f57ad80_True,AuraIndustries/Aura-8B,d7f840c57c89fd655690a8371ce8f5c82f57ad80,bfloat16,chatmodels,Original,LlamaForCausalLM,27.338121300254,TRUE,IFEval,0.720531523025572,72.0531523025572,BBH,0.513123141984906,30.9813484107097,MATH Level 5,0.150302114803625,15.0302114803625,GPQA,0.286073825503356,4.80984340044743,MUSR,0.400447916666667,9.22265625,MMLU-PRO,0.387383643617021,31.9315159574468,TRUE,FALSE,FALSE,FALSE,FALSE,2024-12-08,2024-12-10,1,AuraIndustries/Aura-8B (Merge),apache-2.0,7,8.03,0.63971386013986
AuraIndustries/Aura-MoE-2x4B_bfloat16_82e9951d78355fd6b37c2a54778df2948e1b52a9_True,AuraIndustries/Aura-MoE-2x4B,82e9951d78355fd6b37c2a54778df2948e1b52a9,bfloat16,chatmodels,Original,MixtralForCausalLM,16.7728021656051,TRUE,IFEval,0.460096987105325,46.0096987105325,BBH,0.433850670417747,20.613848083609,MATH Level 5,0.0294561933534743,2.94561933534743,GPQA,0.271812080536913,2.9082774049217,MUSR,0.408510416666667,9.83046875,MMLU-PRO,0.264960106382979,18.3289007092199,TRUE,FALSE,TRUE,FALSE,FALSE,2024-12-14,2024-12-14,1,AuraIndustries/Aura-MoE-2x4B (Merge),apache-2.0,0,7.231,0.997387626812924
AuraIndustries/Aura-MoE-2x4B-v2_bfloat16_cc78898fad6443ccfe79b956bfde17bd101c15a0_True,AuraIndustries/Aura-MoE-2x4B-v2,cc78898fad6443ccfe79b956bfde17bd101c15a0,bfloat16,chatmodels,Original,MixtralForCausalLM,17.3774122917088,TRUE,IFEval,0.477782284338888,47.7782284338888,BBH,0.431524442928136,20.8011810767485,MATH Level 5,0.0234138972809668,2.34138972809668,GPQA,0.287751677852349,5.03355704697987,MUSR,0.4100625,10.4244791666667,MMLU-PRO,0.260970744680851,17.8856382978723,TRUE,FALSE,TRUE,FALSE,FALSE,2024-12-15,2024-12-15,1,AuraIndustries/Aura-MoE-2x4B-v2 (Merge),apache-2.0,4,7.231,0.924513268765177
Aurel9/testmerge-7b_bfloat16_b5f0a72d981b5b2c6bd6294093c6956d88477a3e_False,Aurel9/testmerge-7b,b5f0a72d981b5b2c6bd6294093c6956d88477a3e,bfloat16,basemergesandmoerges,Original,MistralForCausalLM,20.9944783679946,FALSE,IFEval,0.397998421964831,39.7998421964831,BBH,0.518959091910513,32.7927933276364,MATH Level 5,0.0672205438066465,6.72205438066465,GPQA,0.300335570469799,6.71140939597315,MUSR,0.465864583333333,17.1330729166667,MMLU-PRO,0.305269281914894,22.8076979905437,FALSE,FALSE,FALSE,FALSE,FALSE,2024-11-16,2024-11-16,1,Aurel9/testmerge-7b (Merge),"",0,7.242,0.476464365104079
Ayush-Singh/Llama1B-sft-2_float16_8979241089bc73efdb2b89c47fcadc90586d7688_False,Ayush-Singh/Llama1B-sft-2,8979241089bc73efdb2b89c47fcadc90586d7688,float16,fine-tunedondomain-specificdatasets,Original,LlamaForCausalLM,3.16932294507677,FALSE,IFEval,0.13743755457741,13.743755457741,BBH,0.283428204214368,1.23757080610022,MATH Level 5,0,0,GPQA,0.245805369127517,0,MUSR,0.355208333333333,2.734375,MMLU-PRO,0.111702127659574,1.30023640661938,FALSE,FALSE,FALSE,FALSE,FALSE,2025-01-28,2025-02-05,0,Ayush-Singh/Llama1B-sft-2,"",0,1.236,0.383485080242081
Azure99/Blossom-V6-14B_bfloat16_7bc5a97a4faf8de6554255a287f76b1841f8572f_True,Azure99/Blossom-V6-14B,7bc5a97a4faf8de6554255a287f76b1841f8572f,bfloat16,chatmodels,Original,Qwen2ForCausalLM,25.3032978452181,TRUE,IFEval,0.63954861988413,63.954861988413,BBH,0.506872669464612,30.3528011952772,MATH Level 5,0.0755287009063444,7.55287009063444,GPQA,0.26258389261745,1.67785234899329,MUSR,0.403520833333333,8.90677083333334,MMLU-PRO,0.454371675531915,39.3746306146572,TRUE,FALSE,FALSE,FALSE,FALSE,2025-01-27,2025-01-30,1,Azure99/Blossom-V6-14B (Merge),apache-2.0,1,14.77,2.25165755804661
Azure99/Blossom-V6-7B_bfloat16_a4e3f54a7a3d5db6486cc1bc491a1b38e9883954_True,Azure99/Blossom-V6-7B,a4e3f54a7a3d5db6486cc1bc491a1b38e9883954,bfloat16,chatmodels,Original,Qwen2ForCausalLM,24.7138276297522,TRUE,IFEval,0.553819421357554,55.3819421357554,BBH,0.49736683240887,29.4475212852479,MATH Level 5,0.0785498489425982,7.85498489425982,GPQA,0.304530201342282,7.27069351230425,MUSR,0.43009375,13.3950520833333,MMLU-PRO,0.414394946808511,34.9327718676123,TRUE,FALSE,FALSE,FALSE,FALSE,2025-01-27,2025-01-30,1,Azure99/Blossom-V6-7B (Merge),apache-2.0,2,7.616,0.906833962442823
